03/07/2021 08:20:53 AM Temp: 72.3 F / 22.4 C    Humidity: 48.0% 
03/07/2021 01:31:01 PM Temp: 70.3 F / 21.3 C    Humidity: 32.0% 
03/07/2021 01:32:01 PM Temp: 70.3 F / 21.3 C    Humidity: 32.0% 
03/07/2021 01:33:01 PM Temp: 70.3 F / 21.3 C    Humidity: 31.9% 
03/07/2021 01:34:01 PM Temp: 70.3 F / 21.3 C    Humidity: 31.9% 
03/07/2021 01:35:01 PM Temp: 70.5 F / 21.4 C    Humidity: 32.0% 
03/07/2021 01:36:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.9% 
03/07/2021 01:37:01 PM Temp: 70.3 F / 21.3 C    Humidity: 31.9% 
03/07/2021 01:38:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.9% 
03/07/2021 01:39:02 PM Temp: 70.3 F / 21.3 C    Humidity: 31.8% 
03/07/2021 01:40:02 PM Temp: 70.3 F / 21.3 C    Humidity: 31.8% 
03/07/2021 01:41:02 PM Temp: 70.5 F / 21.4 C    Humidity: 31.9% 
03/07/2021 01:42:02 PM Temp: 70.3 F / 21.3 C    Humidity: 31.8% 
03/07/2021 01:43:02 PM Temp: 70.3 F / 21.3 C    Humidity: 31.9% 
03/07/2021 01:44:02 PM Temp: 70.3 F / 21.3 C    Humidity: 31.8% 
03/07/2021 01:45:02 PM Temp: 70.3 F / 21.3 C    Humidity: 31.9% 
03/07/2021 01:46:02 PM Temp: 70.3 F / 21.3 C    Humidity: 31.9% 
03/07/2021 01:47:02 PM Temp: 70.5 F / 21.4 C    Humidity: 31.9% 
03/07/2021 01:48:02 PM Temp: 70.5 F / 21.4 C    Humidity: 31.9% 
03/07/2021 01:49:02 PM Temp: 70.3 F / 21.3 C    Humidity: 31.8% 
03/07/2021 01:50:02 PM Temp: 70.5 F / 21.4 C    Humidity: 31.8% 
03/07/2021 01:51:02 PM Temp: 70.5 F / 21.4 C    Humidity: 31.8% 
03/07/2021 01:52:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.8% 
03/07/2021 01:53:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.8% 
03/07/2021 01:54:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.8% 
03/07/2021 01:55:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.7% 
03/07/2021 01:56:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.8% 
03/07/2021 01:57:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.8% 
03/07/2021 01:58:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.7% 
03/07/2021 01:59:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.7% 
03/07/2021 02:00:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.6% 
03/07/2021 02:01:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.6% 
03/07/2021 02:02:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.6% 
03/07/2021 02:03:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.7% 
03/07/2021 02:04:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.7% 
03/07/2021 02:05:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.6% 
03/07/2021 02:06:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.7% 
03/07/2021 02:07:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.6% 
03/07/2021 02:08:01 PM Temp: 70.5 F / 21.4 C    Humidity: 31.6% 
03/07/2021 02:09:02 PM Temp: 70.5 F / 21.4 C    Humidity: 31.6% 
03/07/2021 02:10:02 PM Temp: 70.5 F / 21.4 C    Humidity: 31.6% 
03/07/2021 02:11:02 PM Temp: 70.5 F / 21.4 C    Humidity: 31.6% 
03/07/2021 02:12:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.6% 
03/07/2021 02:13:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.7% 
03/07/2021 02:14:02 PM Temp: 70.5 F / 21.4 C    Humidity: 31.5% 
03/07/2021 02:15:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.6% 
03/07/2021 02:16:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.6% 
03/07/2021 02:17:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.6% 
03/07/2021 02:18:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.6% 
03/07/2021 02:19:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.6% 
03/07/2021 02:20:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.6% 
03/07/2021 02:21:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:22:02 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:23:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:24:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:25:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:26:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:27:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:28:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:29:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:30:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:31:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:32:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:33:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.5% 
03/07/2021 02:34:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.4% 
03/07/2021 02:35:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.4% 
03/07/2021 02:36:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.4% 
03/07/2021 02:37:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:38:01 PM Temp: 70.7 F / 21.5 C    Humidity: 31.4% 
03/07/2021 02:39:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:40:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:41:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:42:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:43:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:44:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:45:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:46:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:47:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:48:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:49:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:50:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:51:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.5% 
03/07/2021 02:52:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:53:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:54:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:55:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:56:02 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:57:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:58:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 02:59:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 03:00:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 03:01:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 03:02:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 03:03:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.3% 
03/07/2021 03:04:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.3% 
03/07/2021 03:05:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.4% 
03/07/2021 03:06:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.3% 
03/07/2021 03:07:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.3% 
03/07/2021 03:08:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.3% 
03/07/2021 03:09:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.3% 
03/07/2021 03:10:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.4% 
03/07/2021 03:11:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.3% 
03/07/2021 03:12:01 PM Temp: 70.9 F / 21.6 C    Humidity: 31.3% 
03/07/2021 03:13:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:14:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.4% 
03/07/2021 03:15:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:16:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.4% 
03/07/2021 03:17:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:18:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:19:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:20:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:21:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:22:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:23:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:24:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:25:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.2% 
03/07/2021 03:26:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:27:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:28:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:29:02 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:30:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:31:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:32:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:33:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:34:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:35:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:36:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.2% 
03/07/2021 03:37:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.2% 
03/07/2021 03:38:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.2% 
03/07/2021 03:39:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:40:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.2% 
03/07/2021 03:41:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.2% 
03/07/2021 03:42:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:43:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.3% 
03/07/2021 03:44:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.2% 
03/07/2021 03:45:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:46:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:47:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.4% 
03/07/2021 03:48:01 PM Temp: 71.1 F / 21.7 C    Humidity: 31.2% 
03/07/2021 03:49:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:50:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 03:51:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:52:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:53:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:54:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:55:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:56:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:57:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:58:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 03:59:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:00:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:01:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:02:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:03:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:04:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:05:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:06:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:07:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:08:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:09:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:10:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:11:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:12:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:13:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:14:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:15:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:16:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:17:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:18:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:19:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:20:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:21:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:22:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:23:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:24:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:25:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:26:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:27:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 04:28:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:29:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:30:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:31:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 04:32:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 04:33:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:34:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:35:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:36:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:37:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.1% 
03/07/2021 04:38:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:39:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:40:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:41:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:42:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:43:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.1% 
03/07/2021 04:44:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:45:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:46:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.1% 
03/07/2021 04:47:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:48:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:49:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:50:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:51:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:52:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:53:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:54:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.2% 
03/07/2021 04:55:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 04:56:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 04:57:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 04:58:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 04:59:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:00:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:01:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:02:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:03:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:04:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:05:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:06:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:07:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:08:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:09:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:10:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:11:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:12:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:13:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:14:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:15:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:16:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:17:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:18:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:19:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:20:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:21:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.5% 
03/07/2021 05:22:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:23:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:24:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:25:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:26:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:27:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:28:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:29:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:30:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:31:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:32:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:33:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:34:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:35:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:36:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:37:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:38:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:39:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:40:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:41:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:42:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:43:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:44:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:45:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:46:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 05:47:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.4% 
03/07/2021 05:48:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:49:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:50:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 05:51:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:52:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:53:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 05:54:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 05:55:01 PM Temp: 71.4 F / 21.9 C    Humidity: 31.3% 
03/07/2021 05:56:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 05:57:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 05:58:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 05:59:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 06:00:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 06:01:01 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 06:02:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 06:03:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.2% 
03/07/2021 06:04:02 PM Temp: 71.2 F / 21.8 C    Humidity: 31.3% 
03/07/2021 06:05:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.5% 
03/07/2021 06:06:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.5% 
03/07/2021 06:07:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.6% 
03/07/2021 06:08:02 PM Temp: 71.4 F / 21.9 C    Humidity: 31.5% 
03/07/2021 06:09:02 PM Temp: 71.6 F / 22.0 C    Humidity: 31.5% 
03/07/2021 06:10:02 PM Temp: 71.6 F / 22.0 C    Humidity: 31.4% 
03/07/2021 06:11:02 PM Temp: 71.6 F / 22.0 C    Humidity: 31.3% 
03/07/2021 06:12:02 PM Temp: 71.8 F / 22.1 C    Humidity: 31.2% 
03/07/2021 06:13:02 PM Temp: 71.8 F / 22.1 C    Humidity: 31.2% 
03/07/2021 06:14:02 PM Temp: 72.0 F / 22.2 C    Humidity: 31.1% 
03/07/2021 06:15:02 PM Temp: 72.0 F / 22.2 C    Humidity: 31.0% 
03/07/2021 06:16:02 PM Temp: 72.0 F / 22.2 C    Humidity: 30.9% 
03/07/2021 06:17:01 PM error occured
03/07/2021 06:17:01 PM Checksum did not validate. Try again.
03/07/2021 06:18:01 PM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/07/2021 06:19:01 PM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/07/2021 06:20:01 PM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/07/2021 06:21:01 PM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/07/2021 06:22:01 PM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/07/2021 06:23:01 PM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/07/2021 06:24:01 PM Temp: 72.0 F / 22.2 C    Humidity: 30.4% 
03/07/2021 06:25:01 PM Temp: 72.0 F / 22.2 C    Humidity: 30.5% 
03/07/2021 06:26:01 PM Temp: 72.0 F / 22.2 C    Humidity: 30.6% 
03/07/2021 06:27:01 PM Temp: 72.0 F / 22.2 C    Humidity: 30.7% 
03/07/2021 06:28:01 PM Temp: 72.0 F / 22.2 C    Humidity: 30.7% 
03/07/2021 06:29:01 PM Temp: 71.8 F / 22.1 C    Humidity: 30.9% 
03/07/2021 06:30:01 PM Temp: 72.0 F / 22.2 C    Humidity: 31.0% 
03/07/2021 06:31:01 PM Temp: 72.0 F / 22.2 C    Humidity: 31.0% 
03/07/2021 06:32:01 PM Temp: 72.0 F / 22.2 C    Humidity: 31.1% 
03/07/2021 06:33:01 PM Temp: 72.0 F / 22.2 C    Humidity: 31.1% 
03/07/2021 06:34:02 PM Temp: 72.0 F / 22.2 C    Humidity: 31.2% 
03/07/2021 06:35:02 PM Temp: 72.0 F / 22.2 C    Humidity: 31.2% 
03/07/2021 06:36:02 PM Temp: 72.0 F / 22.2 C    Humidity: 31.2% 
03/07/2021 06:37:02 PM Temp: 72.0 F / 22.2 C    Humidity: 31.3% 
03/07/2021 06:38:02 PM Temp: 72.0 F / 22.2 C    Humidity: 31.2% 
03/07/2021 06:39:02 PM Temp: 71.8 F / 22.1 C    Humidity: 31.2% 
03/07/2021 06:40:02 PM Temp: 71.8 F / 22.1 C    Humidity: 31.2% 
